source_file,subject,message_date,reported_at,dispatcher,row_in_message,raw_entry,location,issue,label,issue_time
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:16:01-05:00,SSAWALLI,15,"44 HICKORY AVE, MSW AND RECYC NOT OUT, BURIED IN SNOWBANK",44 HICKORY AVE,"MSW AND RECYC NOT OUT, BURIED IN SNOWBANK",msw_and_recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,16,6 DOONAN ST RECYC NOT OUT,6 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,16,4 DOONAN ST RECYC NOT OUT,4 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,16,3 DOONAN ST RECYC NOT OUT,3 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,16,2 DOONAN ST RECYC NOT OUT,2 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,25 DOONAN ST RECYC NOT OUT,25 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,22 DOONAN ST RECYC NOT OUT,22 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,21 DOONAN ST RECYC NOT OUT,21 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,17 DOONAN ST RECYC NOT OUT,17 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,15 DOONAN ST RECYC NOT OUT,15 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,13 DOONAN ST RECYC NOT OUT,13 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:27:35-05:00,SSAWALLI,17,11 DOONAN ST RECYC NOT OUT,11 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:28:22-05:00,SSAWALLI,18,20 RICHARD ST RECYC NOT OUT,20 RICHARD ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:28:22-05:00,SSAWALLI,18,14 RICHARD ST RECYC NOT OUT,14 RICHARD ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:28:22-05:00,SSAWALLI,18,5 RICHARD ST RECYC NOT OUT,5 RICHARD ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:28:22-05:00,SSAWALLI,18,9 RICHARD ST RECYC NOT OUT,9 RICHARD ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:28:22-05:00,SSAWALLI,18,13 RICHARD ST RECYC NOT OUT,13 RICHARD ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:33:55-05:00,SSAWALLI,19,152 PARK AVE RECYC NOT OUT,152 PARK AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:33:55-05:00,SSAWALLI,19,142 PARK AVE RECYC NOT OUT,142 PARK AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:33:55-05:00,SSAWALLI,20,7 DOONAN ST RECYC NOT OUT,7 DOONAN ST,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:48:25-05:00,SSAWALLI,21,139 PARK AVE RECYC NOT OUT,139 PARK AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T09:55:49-05:00,SSAWALLI,22,107 SAUNDERS ST MSW NOT OUT,107 SAUNDERS ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T10:35:44-05:00,SSAWALLI,23,122 STURGES ST MSW NOT OUT,122 STURGES ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T10:35:44-05:00,SSAWALLI,23,150 STURGES ST MSW NOT OUT,150 STURGES ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T11:18:44-05:00,SSAWALLI,24,43 BELLE AVE RECYC NOT OUT,43 BELLE AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_17_26.msg,MEDFORD TAGS 02.17.26,2026-02-17T00:00:00-05:00,2026-02-17T11:18:44-05:00,SSAWALLI,24,64 BELLE AVE RECYC NOT OUT,64 BELLE AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,1,74 LINCOLN RD RECYC NOT OUT,74 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,1,72 LINCOLN RD RECYC NOT OUT,72 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,1,70 LINCOLN RD RECYC NOT OUT,70 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,1,66 LINCOLN RD RECYC NOT OUT,66 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,2,8 POWDER HOUSE RD EXT RECYC NOT OUT,8 POWDER HOUSE RD,EXT RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,2,19 POWDER HOUSE RD EXT RECYC NOT OUT,19 POWDER HOUSE RD,EXT RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,2,20 POWDER HOUSE RD EXT RECYC NOT OUT,20 POWDER HOUSE RD,EXT RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,2,22 POWDER HOUSE RD EXT RECYC NOT OUT,22 POWDER HOUSE RD,EXT RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,2,32 POWDER HOUSE RD EXT RECYC NOT OUT,32 POWDER HOUSE RD,EXT RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,3,47 LINCOLN RD RECYC NOT OUT,47 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,3,57 LINCOLN RD RECYC NOT OUT,57 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,4,1 LUTHER RD RECYC NOT OUT,1 LUTHER RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,4,5 LUTHER RD RECYC NOT OUT,5 LUTHER RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,4,7 LUTHER RD RECYC NOT OUT,7 LUTHER RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,5,15 LINCOLN RD RECYC NOT OUT,15 LINCOLN RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:02:03-05:00,SSAWALLI,6,7 HILLSIDE AVE RECYC NOT OUT,7 HILLSIDE AVE,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:14:33-05:00,SSAWALLI,7,130 TRAINCROFT RECYC NOT OUT,130 TRAINCROFT,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:14:33-05:00,SSAWALLI,7,133 TRAINCROFT RECYC NOT OUT,133 TRAINCROFT,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T08:14:33-05:00,SSAWALLI,7,136 TRAINCROFT RECYC NOT OUT,136 TRAINCROFT,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,8,92 SUMMIT RD AREA RUG NOT OUT,92 SUMMIT RD,AREA RUG NOT OUT,special_item_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,9,8 THRU 24 SUFFOLK ST MSW NOT OUT,8 THRU 24 SUFFOLK ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,10,44 ALLSTON ST. MSW NOT OUT,44 ALLSTON ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,10,46 ALLSTON ST. MSW NOT OUT,46 ALLSTON ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,10,47 ALLSTON ST. MSW NOT OUT,47 ALLSTON ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,10,51 ALLSTON ST. MSW NOT OUT,51 ALLSTON ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,10,55 ALLSTON ST. MSW NOT OUT,55 ALLSTON ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:16:41-05:00,SSAWALLI,11,37 THRU 47 ODD.PRESCOTT ST. MSW NOT OUT,37 THRU 47 ODD.PRESCOTT ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,10 TRAINCROFT NOT OUT RECYC,10 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,15 TRAINCROFT NOT OUT RECYC,15 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,30 TRAINCROFT NOT OUT RECYC,30 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,34 TRAINCROFT NOT OUT RECYC,34 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,40 TRAINCROFT NOT OUT RECYC,40 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,56 TRAINCROFT NOT OUT RECYC,56 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,65 TRAINCROFT NOT OUT RECYC,65 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,12,69 TRAINCROFT NOT OUT RECYC,69 TRAINCROFT,NOT OUT RECYC,recyc_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,13,36 BADGER RD MSW NOT OUT,36 BADGER RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T10:26:21-05:00,SSAWALLI,13,28 BADGER RD MSW NOT OUT,28 BADGER RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,14,152 HIGH ST. MSW NOT OUT,152 HIGH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,14,156 HIGH ST. MSW NOT OUT,156 HIGH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,14,158 HIGH ST. MSW NOT OUT,158 HIGH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,14,212 HIGH ST. MSW NOT OUT,212 HIGH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,14,214 HIGH ST. MSW NOT OUT,214 HIGH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T11:56:40-05:00,SSAWALLI,15,24 THRU 32 CANAL ST. MSW NOT OUT,24 THRU 32 CANAL ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T12:20:16-05:00,SSAWALLI,16,18 URBAN ST MSW NOT OUT,18 URBAN ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T13:35:12-05:00,SSAWALLI,17,18 WARREN ST MSW NOT OUT,18 WARREN ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_18_26.msg,MEDFORD TAGS 02.18.26,2026-02-18T00:00:00-05:00,2026-02-18T13:36:02-05:00,SSAWALLI,18,18 IRVING ST MSW NOT OUT,18 IRVING ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,1,16 GRACE RD RECYC NOT OUT,16 GRACE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,1,32 GRACE RD RECYC NOT OUT,32 GRACE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,121 PINE RIDGE RD RECYC NOT OUT,121 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,127 PINE RIDGE RD RECYC NOT OUT,127 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,139 PINE RIDGE RD RECYC NOT OUT,139 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,120 PINE RIDGE RD RECYC NOT OUT,120 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,181 PINE RIDGE RD RECYC NOT OUT,181 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,56 PINE RIDGE RD RECYC NOT OUT,56 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,2,40 PINE RIDGE RD RECYC NOT OUT,40 PINE RIDGE RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,3,69 SALTONSTALL RD RECYC NOT OUT,69 SALTONSTALL RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:14:51-05:00,SSAWALLI,3,70 SALTONSTALL RD RECYC NOT OUT,70 SALTONSTALL RD,RECYC NOT OUT,recyc_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:20:13-05:00,SSAWALLI,4,42 LYMAN AVE MSW NOT OUT,42 LYMAN AVE,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:20:13-05:00,SSAWALLI,4,46 LYMAN AVE MSW NOT OUT,46 LYMAN AVE,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:20:13-05:00,SSAWALLI,4,50 LYMAN AVE MSW NOT OUT,50 LYMAN AVE,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T08:20:13-05:00,SSAWALLI,5,"1,2,3,4,5,7,AND 9 NORTON AVE MSW NOT OUT","1,2,3,4,5,7,AND 9 NORTON AVE",MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,6,12 WINTROP PL MSW NOT OUT,12 WINTROP PL,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,6,15 WINTROP PL MSW NOT OUT,15 WINTROP PL,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,6,17 WINTROP PL MSW NOT OUT,17 WINTROP PL,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,9 WEDGEMERE RD MSW NOT OUT,9 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,11 WEDGEMERE RD MSW NOT OUT,11 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,13 WEDGEMERE RD MSW NOT OUT,13 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,18 WEDGEMERE RD MSW NOT OUT,18 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,21 WEDGEMERE RD MSW NOT OUT,21 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,23 WEDGEMERE RD MSW NOT OUT,23 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,27 WEDGEMERE RD MSW NOT OUT,27 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T09:33:38-05:00,SSAWALLI,7,29 WEDGEMERE RD MSW NOT OUT,29 WEDGEMERE RD,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T11:17:49-05:00,SSAWALLI,8,48 SOUTH ST MSW NOT OUT,48 SOUTH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T11:17:49-05:00,SSAWALLI,8,50 SOUTH ST MSW NOT OUT,50 SOUTH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T11:17:49-05:00,SSAWALLI,8,53 SOUTH ST MSW NOT OUT,53 SOUTH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T11:17:49-05:00,SSAWALLI,8,57 SOUTH ST MSW NOT OUT,57 SOUTH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T11:17:49-05:00,SSAWALLI,8,61 SOUTH ST MSW NOT OUT,61 SOUTH ST,MSW NOT OUT,msw_not_out,
MEDFORD TAGS 02_19_26.msg,MEDFORD TAGS 02.19.26,2026-02-19T00:00:00-05:00,2026-02-19T12:09:07-05:00,SSAWALLI,9,20 EMERSON ST MSW NOT OUT,20 EMERSON ST,MSW NOT OUT,msw_not_out,
